model,seq,kf,iou,absdiff_med_mm,signed_med_mm,n_px,occ_ratio
MD-map,SM1,0627,0.37288936413597595,4.873067378997803,-4.768416404724121,14896,0.37288936413597595
MD-map,SM1,0631,0.3853354864377823,5.020901679992676,-4.873991012573242,16288,0.3866660419790105
MD-map,SM1,0632,0.394600899850025,5.371480941772461,-5.314052104949951,16357,0.3974618926075237
MD-map,SM1,0634,0.4041185309259305,5.019381523132324,-4.953890800476074,16226,0.4056419993588637
MD-map,SM1,0635,0.41563838143258924,4.854991912841797,-4.799544811248779,16214,0.41714648065948
MD-map,SM1,0637,0.4232603483255606,5.854457855224609,-5.832984924316406,15878,0.42502506199546247
MD-map,SM1,0639,0.4303927117867443,5.58498477935791,-5.538463592529297,15779,0.43495660168185385
MD-map,SM1,0641,0.4343691582455095,5.770742893218994,-5.728930473327637,15881,0.4357694915254237
MD-map,SM1,0644,0.43167206843419587,5.445420742034912,-5.412310600280762,16133,0.4330807073527456
MD-map,SM1,0647,0.4256783587028458,5.540311336517334,-5.485445022583008,15853,0.42594259690743486
MD-map,SM1,0651,0.41381585893781014,5.842343330383301,-5.772113800048828,15402,0.41486158072696533
MD-map,SM1,0653,0.42534341217589205,5.5280327796936035,-5.357712745666504,15383,0.4270833333333333
MD-map,SM1,0659,0.40753396571990924,5.138606071472168,-5.052059650421143,14712,0.4079573420836751
MD-map,SM1,0662,0.40512178148921363,5.24216890335083,-5.120635032653809,14295,0.4111710603561544
MD-map,SM1,0664,0.41173585667714857,5.187749862670898,-5.016475677490234,14091,0.41627112757582774
MD-map,SM1,0666,0.41065463283127235,4.686147212982178,-4.529550552368164,13842,0.41434321473690394
MD-map,SM1,0668,0.4072071536793322,4.4712724685668945,-4.213005065917969,13553,0.41473030284929213
MD-map,SM1,0671,0.39760263012423264,5.216032028198242,-5.015939712524414,13517,0.4025810972583141
MD-map,SM1,0675,0.39468072503257906,4.845470428466797,-4.6375837326049805,13092,0.3996968165740273
MD-map,SM1,0677,0.3916336982856442,5.110383033752441,-5.014747619628906,12625,0.3945419342942315
MD-map,SM1,0681,0.38095974753256395,4.81252384185791,-4.675909996032715,12172,0.3875279781148968
MD-map,SM1,0685,0.3718135808985624,5.275771141052246,-5.127966403961182,11818,0.3772014588073938
MD-map,SM1,0692,0.3663221961579915,5.093902587890625,-4.956215858459473,11415,0.36783980197391386
MD-map,SM1,0700,0.3490324234268871,4.452526569366455,-4.268154144287109,10718,0.3556779033452461
MD-map,SM1,0703,0.3584465125456279,3.409862518310547,-3.2050013542175293,10657,0.3694801750430977
MD-map,SM1,0706,0.36830102622576966,2.838298797607422,-2.646789073944092,10512,0.3715235687320334
MD-map,SM1,0710,0.3813435755183328,1.525282859802246,-1.0777413845062256,10650,0.3840014252627828
MD-map,SM1,0713,0.4183886255924171,1.737654209136963,-1.218646764755249,10967,0.4265014299332698
MD-map,SM1,0716,0.4386553340702062,2.0598621368408203,-1.5337318181991577,11352,0.44521019986216404
MD-map,SM1,0718,0.45259767015020413,1.6891062259674072,-1.0231584310531616,12006,0.47049901410586986
MD-map,SM1,0721,0.4911029564494911,2.50282883644104,-1.4551877975463867,14009,0.49399930627818245
MD-map,SM1,0723,0.5231145967768622,2.0838232040405273,-1.584067940711975,15694,0.5231145967768622
MD-map,SM1,0725,0.5552572565617006,2.360999584197998,-1.3754963874816895,17503,0.5553555071227771
MD-map,SM1,0728,0.6095679012345679,1.515209674835205,-1.0413825511932373,20537,0.6095679012345679
MD-map,SM1,0730,0.6521198449881428,1.4466941356658936,-0.7139146327972412,22547,0.6521198449881428
MD-map,SM1,0732,0.6897181099168526,1.1511147022247314,-0.941842794418335,23788,0.6897181099168526
MD-map,SM1,0734,0.7081125970046677,1.0558217763900757,-0.8886158466339111,24726,0.7081125970046677
MD-map,SM1,0737,0.7254287455384347,1.0478794574737549,-0.7748454809188843,24970,0.7254287455384347
MD-map,SM1,0739,0.730692017005196,0.957876443862915,-0.7031559944152832,24697,0.730692017005196
MD-map,SM1,0742,0.7318891718572612,1.0206252336502075,-0.653296709060669,23752,0.7318891718572612
MD-map,SM1,0745,0.7208955223880597,1.0758936405181885,-0.8198320865631104,22603,0.7209501730763124
MD-map,SM1,0748,0.721622746629951,1.0856389999389648,-0.7087886333465576,22289,0.7217881388497502
MD-map,SM1,0750,0.720594891690915,1.4157146215438843,-1.1248737573623657,22012,0.7227671490078016
MD-map,SM1,0753,0.7193771070797881,1.6463994979858398,-1.4675557613372803,22259,0.7203161141094834
MD-map,SM1,0756,0.7093301435406698,1.7290711402893066,-1.5597939491271973,21833,0.7160429716659634
MD-map,SM1,0758,0.7133232272191342,1.943349838256836,-1.7508715391159058,20996,0.7169091584241974
MD-map,SM1,0760,0.7125218607904862,2.6680827140808105,-2.50844669342041,20192,0.7158226739092343
MD-map,SM1,0766,0.7048775632092376,3.795713186264038,-3.6105215549468994,17541,0.7054887277941528
MD-map,SM1,0773,0.7209282946543893,5.573153495788574,-5.4811835289001465,17121,0.7227227227227228
MD-map,SM1,0788,0.70681181053628,4.9338788986206055,-4.497826099395752,19170,0.7111103000218995
MD-map,SM1,0790,0.6968783856988082,3.7269890308380127,-3.107175350189209,20322,0.7003324738770526
MD-map,SM1,0792,0.6876467974354091,3.298848867416382,-2.7378499507904053,21503,0.6919968178202068
MD-map,SM1,0794,0.6897627579389596,2.8942525386810303,-2.205655097961426,22104,0.6927956922696045
MD-map,SM1,0796,0.6879947031028982,2.5044679641723633,-1.9754469394683838,22575,0.6910993185792679
MD-map,SM1,0798,0.6831393631476339,2.2699832916259766,-1.614391803741455,22907,0.6882258829106424
MD-map,SM1,0800,0.6762170239668946,2.0233094692230225,-0.5481839179992676,23311,0.6833766233766234
MD-map,SM1,0812,0.6947883015523599,2.195000648498535,-0.3839731216430664,24149,0.6989167192067404
MD-map,SM1,0814,0.7129038836931504,1.9201934337615967,-0.8040666580200195,24310,0.7137027428804618
MD-map,SM1,0816,0.7197622931717549,2.0660905838012695,-1.0334551334381104,24638,0.7214171161976964
MD-map,SM1,0818,0.7283349561830574,2.3261308670043945,-1.245737075805664,24501,0.7309908685244836
MD-map,SM1,0820,0.7344795539033457,2.6532113552093506,-1.9546747207641602,23535,0.7363083793338708
MD-map,SM1,0822,0.7359825270569826,3.067314624786377,-1.7555654048919678,22345,0.7398392577104025
MD-map,SM1,0824,0.7406119140888829,3.2272934913635254,-2.3477375507354736,21738,0.7443229889336357
MD-map,SM1,0826,0.7365546218487395,3.598809242248535,-2.5787651538848877,20785,0.7367978708502592
MD-map,SM1,0827,0.733631557543717,3.948390483856201,-2.609163522720337,19601,0.7336956521739131
MD-map,SM1,0829,0.7314518475414605,4.2764692306518555,-2.8949081897735596,17198,0.7314518475414605
MD-map,SM1,0831,0.7263611657764033,5.2672624588012695,-2.6688873767852783,14415,0.7263611657764033
MD-map,SM1,0834,0.7053906995007573,4.956394195556641,-4.117518424987793,11165,0.7053906995007573
MD-map,SM1,0836,0.6909317544406357,3.8449764251708984,-3.2278597354888916,10329,0.6909317544406357
MD-map,SM1,0838,0.6337346327791579,3.160804510116577,-2.9339492321014404,9396,0.6376987420982058
MD-map,SM1,0842,0.5522892670907111,2.876624584197998,-2.7833282947540283,9126,0.5522892670907111
MD-map,SM1,0845,0.5154787260389321,3.247082233428955,-3.178209066390991,9877,0.5154787260389321
MD-map,SM1,0846,0.4990005113662777,3.4221112728118896,-3.3520162105560303,10239,0.4990005113662777
MD-map,SM1,0848,0.4752748437163182,3.650784492492676,-3.4376978874206543,10725,0.4765480043149946
MD-map,SM1,0850,0.4458130048788291,4.981189727783203,-4.873514175415039,10969,0.44708613512648093
MD-map,SM1,0853,0.4303881154235047,5.10561466217041,-5.014777183532715,10872,0.4303881154235047
MD-map,SM1,0863,0.41212456237331857,5.286305904388428,-5.160048484802246,11134,0.4141048824593128
MD-map,SM1,0870,0.42657080805811426,5.494565010070801,-5.40846586227417,11309,0.42913947032785654
MD-map,SM1,0873,0.4364720554992595,5.964815616607666,-5.865082263946533,11070,0.4450325413628166
MD-map,SM1,0875,0.44532842921680726,5.091339111328125,-4.978984832763672,10973,0.4511299321639305
MD-map,SM1,0877,0.4509852624606723,4.717230796813965,-4.601865768432617,10719,0.4552021921448144
MD-map,SM1,0880,0.4557791095890411,4.248171806335449,-4.050999641418457,10412,0.4602172699557731
MD-map,SM1,0883,0.4589098998887653,3.394007682800293,-3.04335355758667,10067,0.463272045697965
MD-map,SM1,0887,0.45686411149825784,2.2494494915008545,-1.6743391752243042,9644,0.4700450028126758
MD-map,SM1,0889,0.46318557475582267,1.7145872116088867,-0.7770657539367676,9738,0.4691183404054691
MD-map,SM1,0897,0.45345676915236965,2.1760761737823486,0.8311271667480469,10523,0.4706943966998969
